114 Grocery & Deli Incorporated,"[40.6541285, -73.8866072]"
D & J Supermarket Corp,"[25.727894, -80.4080697]"
D & M Family Foods,"[37.8281357, -87.5838574]"
D & M Family Foods,"[37.8458064, -87.5835675]"
D & M Family Foods,"[37.828275, -87.584268]"
D & M Family Foods,"[37.845686, -87.5842337]"
D & M Supermarket,"[41.5386966, -73.0337268]"
D & M Supermarket,"[42.0867599, -86.45691719999999]"
D & R Market,"[40.41646710000001, -86.8389354]"
D & R Market,"[42.5240777, -70.9283481]"
D' Agostinos Supermarket,"[40.8335116, -73.9403066]"
D' Agostinos Supermarket,"[40.7593023, -73.99004579999999]"
D' Agostinos Supermarket,"[40.7276719, -73.9805167]"
D' Agostinos Supermarket,"[40.8121556, -73.95159470000002]"
D' Agostinos Supermarket,"[40.750988, -73.98226609999999]"
D' Agostinos Supermarket,"[40.7330772, -73.9936948]"
D' Agostinos Supermarket,"[40.7415628, -74.00034769999999]"
D' Agostinos Supermarket,"[40.7319937, -74.0079331]"
D' Agostinos Supermarket,"[40.73727239999999, -74.00673859999999]"
D' Agostinos Supermarket,"[40.7427831, -73.97766060000001]"
D' Agostinos Supermarket,"[40.767942, -73.9853258]"
D' Agostinos Supermarket,"[40.7728353, -73.96062680000001]"
D' Agostinos Supermarket,"[40.7719986, -73.95021919999999]"
D' Agostinos Supermarket,"[40.7557584, -73.96422380000001]"
D' Agostinos Supermarket,"[40.7580138, -73.9634397]"
D' Agostinos Supermarket,"[40.7894824, -73.969708]"
D' Agostinos Supermarket,"[40.8041111, -73.96663769999999]"
D' Agostinos Supermarket,"[40.7776912, -73.9566709]"
D' Agostinos Supermarket,"[41.1600843, -73.7649771]"
D' Agostinos Supermarket,"[41.26925930000001, -73.6074216]"
D' Agostinos Supermarket,"[40.9336872, -73.7478776]"
D' Agostinos Supermarket,"[41.0027437, -73.6821619]"
D' Agostinos Supermarket,"[40.667677, -73.9944579]"
D' Agostinos Supermarket,"[40.6686673, -73.9803466]"
Dabo Foods,"[42.4362956, -123.3274554]"
Dabo Foods,"[42.4369638, -123.3288776]"
Dabo Foods,"[42.2069481, -121.7381217]"
Dahls Foods,"[41.6593522, -93.7365291]"
Dahls Foods,"[41.5726815, -93.7725579]"
Dahls Foods,"[41.6377949, -93.6951311]"
Dahls Foods,"[41.5876864, -93.6634692]"
Dahls Foods,"[41.6282611, -93.6029449]"
Dahls Foods,"[41.6258383, -93.5531506]"
Dahls Foods,"[41.5466652, -93.64345039999999]"
Dahls Foods,"[41.6280631, -93.75187]"
Dahls Foods,"[41.6140431, -93.83134129999999]"
Dakota Natural Foods Inc,"[44.8821224, -93.0105348]"
Dakota Natural Foods Inc,"[44.8904366, -93.0328552]"
Dakota Natural Foods Inc,"[46.8400937, -95.8305809]"
Dakota Natural Foods Inc,"[46.73374219999999, -95.7123706]"
Dakota Natural Foods Inc,"[46.5851812, -95.5808564]"
Danny's Fine Foods,"[41.9367777, -83.38340439999999]"
Danny's Fine Foods,"[41.9367777, -83.38340439999999]"
Danny's Fine Foods,"[41.9227994, -83.4080634]"
Dans Super Market,"[46.8175868, -100.7883381]"
Dans Super Market,"[46.83990499999999, -100.774559]"
Dans Super Market,"[46.8399642, -100.7747547]"
Dans Super Market,"[46.8791094, -102.7808276]"
Dans Super Market,"[41.0362671, -111.9363114]"
Dans Super Market,"[41.0593323, -111.9456352]"
Dans Super Market,"[40.6624538, -111.5090905]"
Dans Super Market,"[40.7397642, -111.8271667]"
Dans Super Market,"[40.6985045, -111.8240033]"
Dans Super Market,"[40.649097, -111.846456]"
Dans Super Market,"[40.6248722, -111.832955]"
Dans Super Market,"[40.6849447, -111.7944025]"
Dans Supreme Supermarket,"[40.8640893, -73.925557]"
Dans Supreme Supermarket,"[40.6886834, -73.6689809]"
Dans Supreme Supermarket,"[40.5872426, -73.95491799999999]"
Dans Supreme Supermarket,"[40.730872, -73.7422612]"
Dans Supreme Supermarket,"[40.709489, -73.6153081]"
Dash Markets,"[42.9478804, -78.8427555]"
Dash Markets,"[43.0010233, -78.74145879999999]"
Dash Markets,"[42.9659628, -78.6621116]"
Dash Markets,"[42.9740604, -78.85881549999999]"
Dave's Supermarket,"[40.7466717, -88.513421]"
Dave's Supermarket,"[36.5094815, -94.61315839999999]"
Dave's Supermarket,"[42.5486929, -73.3739973]"
Dave's Supermarket,"[41.4592904, -81.7371648]"
Dave's Supermarket,"[41.4919973, -81.65868449999999]"
Dave's Supermarket,"[41.4483829, -81.6349316]"
Dave's Supermarket,"[41.5786284, -81.56941139999999]"
Dave's Supermarket,"[41.5094006, -81.6655221]"
Dave's Supermarket,"[41.4827494, -81.5910797]"
Dave's Supermarket,"[41.6085719, -81.5223128]"
Dave's Supermarket,"[41.6095408, -81.52338449999999]"
Dave's Supermarket,"[41.4246468, -81.61344679999999]"
Dave's Supermarket,"[41.4481272, -81.5625563]"
Dave's Supermarket,"[41.0712609, -81.4931182]"
Dave's Supermarket,"[40.9857458, -80.3400011]"
Dave's Supermarket,"[45.5723382, -88.9077676]"
Davids Supermarket,"[32.6973186, -95.88609199999999]"
Davids Supermarket,"[32.5283152, -96.66356139999999]"
Davids Supermarket,"[32.5881772, -96.3045822]"
Davids Supermarket,"[32.4426403, -96.2299771]"
Davids Supermarket,"[32.3097306, -96.20448569999999]"
Davids Supermarket,"[32.433542, -96.22204029999999]"
Davids Supermarket,"[33.1733033, -96.49317669999999]"
Davids Supermarket,"[33.1731935, -96.49189679999999]"
Davids Supermarket,"[32.4064918, -97.2131292]"
Davids Supermarket,"[32.3273229, -97.2999174]"
Davids Supermarket,"[32.23096050000001, -97.7521108]"
Davids Supermarket,"[32.4524726, -97.5403371]"
Davids Supermarket,"[32.4743386, -97.81720779999999]"
Davids Supermarket,"[32.445893, -97.7011303]"
Davids Supermarket,"[32.3706321, -97.6574156]"
Davids Supermarket,"[32.2704245, -97.17917589999999]"
Davids Supermarket,"[32.2704394, -97.1816551]"
Davids Supermarket,"[32.2707388, -97.178563]"
Davids Supermarket,"[32.269596, -97.17982699999999]"
Davids Supermarket,"[32.3082088, -97.0129692]"
Davids Supermarket,"[32.810492, -98.0892358]"
Davids Supermarket,"[32.4343726, -97.1067473]"
Davids Supermarket,"[32.445893, -97.7011303]"
Davids Supermarket,"[32.8256122, -97.0516892]"
Davids Supermarket,"[33.6679161, -96.9072461]"
Davids Supermarket,"[32.0865403, -98.342642]"
Davids Supermarket,"[31.7001492, -98.10887799999999]"
Davids Supermarket,"[31.7037655, -98.1239231]"
Davids Supermarket,"[31.2963171, -97.36531699999999]"
Davids Supermarket,"[31.7771457, -97.57339359999999]"
Davids Supermarket,"[31.8461984, -96.79925899999999]"
Davids Supermarket,"[32.1833557, -96.87677749999999]"
Davids Supermarket,"[31.9386518, -97.31663909999999]"
Davisco Foods,"[33.7701896, -84.6536706]"
Davisco Foods,"[33.7912223, -84.5357137]"
Davisco Foods,"[44.86196109999999, -93.41822649999999]"
Davisco Foods,"[44.92422879999999, -93.4089334]"
Davisco Foods,"[44.46683489999999, -93.91160219999999]"
Davisco Foods,"[44.5807127, -97.20815739999999]"
Dawn Foods,"[36.3682391, -94.2030829]"
Dawn Foods,"[36.3593992, -94.223484]"
Dawn Foods,"[36.3836438, -94.2198403]"
Daybreak Foods,"[42.516265, -94.186838]"
Daybreak Foods,"[42.5213314, -94.1558153]"
Daybreak Foods,"[43.3634274, -94.81106100000001]"
Daybreak Foods,"[45.98148500000001, -94.8555792]"
Daybreak Foods,"[46.96555619999999, -120.7190933]"
Daybreak Foods,"[43.0812211, -88.9089857]"
Dean Foods,"[42.417962, -88.66663899999999]"
Dean Foods,"[42.1644979, -88.42430499999999]"
Dean Foods,"[42.2616349, -88.8357532]"
Dean Foods,"[42.31407189999999, -89.3619239]"
Dean Foods,"[42.2862032, -89.10283489999999]"
Dean Foods,"[39.8135133, -88.9565523]"
Dean Foods,"[39.8293424, -89.0296254]"
Dean Foods,"[39.9543266, -86.1565918]"
Dean Foods,"[40.334761, -85.8663401]"
Dean Foods,"[41.6951447, -86.2105091]"
Dean Foods,"[41.08006899999999, -86.2182649]"
Dean Foods,"[37.9054971, -84.6431994]"
Dean Foods,"[42.0880091, -71.44456029999999]"
Dean Foods,"[42.308333, -83.29893299999999]"
Dean Foods,"[42.569403, -83.02386899999999]"
Dean Foods,"[42.208817, -85.96206579999999]"
Dean Foods,"[42.903001, -85.84616419999999]"
Dean Foods,"[44.9210606, -92.9720876]"
Dean Foods,"[44.977753, -93.2650108]"
Dean Foods,"[41.3718371, -81.3575147]"
Dean Foods,"[41.0331911, -81.57686559999999]"
Dean Foods,"[44.084246, -103.2660609]"
Dean Foods,"[44.097305, -103.15984]"
Dean Foods,"[44.1018856, -103.1406062]"
Dean Foods,"[37.530322, -77.3092272]"
Dean Foods,"[42.6154805, -88.40990169999999]"
Dean Foods,"[43.3293821, -90.38620270000001]"
Dean Foods,"[43.7352624, -88.78122119999999]"
Dean Foods,"[43.7431422, -88.8635]"
Delberts Supermarket,"[34.3740905, -97.9658896]"
Delberts Supermarket,"[34.3913203, -99.0091803]"
Delberts Supermarket,"[34.1645666, -97.99320739999999]"
Demoulas Supermarket,"[42.5804479, -71.79368500000001]"
Demoulas Supermarket,"[42.5403578, -71.244173]"
Demoulas Supermarket,"[42.6138929, -71.33224129999999]"
Demoulas Supermarket,"[42.7048812, -71.20147539999999]"
Demoulas Supermarket,"[42.6445283, -71.3192504]"
Demoulas Supermarket,"[42.6153133, -71.1949796]"
Demoulas Supermarket,"[42.5562806, -71.1787351]"
Demoulas Supermarket,"[42.7069913, -71.4435293]"
Demoulas Supermarket,"[43.0450378, -70.774284]"
Diamond Crystal Specialty Foods,"[41.703942, -93.44346999999999]"
Diamond Crystal Specialty Foods,"[41.66643500000001, -93.362264]"
Diamond Crystal Specialty Foods,"[41.6677703, -93.3589658]"
Diamond Supermarket,"[43.0796172, -76.1446106]"
Diamond Supermarket,"[32.897601, -97.54511889999999]"
Diamond Supermarket,"[33.2938391, -96.98425619999999]"
Diamond Supermarket,"[33.210719, -97.75587]"
Diamond Supermarket,"[33.2231727, -97.7690592]"
Diamond Supermarket,"[33.21905479999999, -98.1566723]"
Diamond Supermarket,"[29.6167878, -95.74369]"
Diamond Supermarket,"[29.4739154, -95.81490649999999]"
Dicks Supermarket,"[42.0671939, -90.68137209999999]"
Dicks Supermarket,"[42.6047959, -89.6506298]"
Dicks Supermarket,"[43.1344737, -90.70476269999999]"
Dicks Supermarket,"[42.7312573, -90.4775875]"
Dillon Stores,"[38.9518412, -95.23533979999999]"
Dillon Stores,"[38.9420287, -95.2484494]"
Dillon Stores,"[39.2676726, -94.91981779999999]"
Dillon Stores,"[38.9721113, -95.2720353]"
Dillon Stores,"[39.1827711, -96.5559876]"
Dillon Stores,"[39.016647, -95.6499374]"
Dillon Stores,"[39.0156735, -95.68407789999999]"
Dillon Stores,"[39.013648, -95.7825609]"
Dillon Stores,"[39.0917816, -95.6736112]"
Dillon Stores,"[37.4319582, -94.7039909]"
Dillon Stores,"[38.4130043, -96.16753039999999]"
Dillon Stores,"[37.6802928, -97.13274539999999]"
Dillon Stores,"[37.0665578, -97.0399305]"
Dillon Stores,"[37.6908764, -96.9711002]"
Dillon Stores,"[37.5579761, -97.27412179999999]"
Dillon Stores,"[37.547254, -97.2454645]"
Dillon Stores,"[37.8253832, -96.84868089999999]"
Dillon Stores,"[37.4866934, -97.2453116]"
Dillon Stores,"[38.056544, -97.34271009999999]"
Dillon Stores,"[38.0275827, -97.3353853]"
Dillon Stores,"[37.6464918, -98.7276411]"
Dillon Stores,"[37.2679899, -97.4113848]"
Dillon Stores,"[37.7232314, -97.3614468]"
Dillon Stores,"[37.6937753, -97.3884638]"
Dillon Stores,"[37.7093678, -97.38830639999999]"
Dillon Stores,"[37.723464, -97.4610762]"
Dillon Stores,"[37.692749, -97.2459811]"
Dillon Stores,"[37.6654198, -97.2271966]"
Dillon Stores,"[37.707106, -97.2631785]"
Dillon Stores,"[37.7100255, -97.44574949999999]"
Dillon Stores,"[37.69303920000001, -97.46459639999999]"
Dillon Stores,"[37.687212, -97.3001917]"
Dillon Stores,"[37.6361471, -97.3536271]"
Dillon Stores,"[37.664983, -97.2722613]"
Dillon Stores,"[37.7510916, -97.263646]"
Dillon Stores,"[37.7246267, -97.2424527]"
Dillon Stores,"[37.6775189, -97.4969236]"
Dillon Stores,"[38.84080429999999, -97.60405159999999]"
Dillon Stores,"[38.8260368, -97.6237069]"
Dillon Stores,"[38.8084478, -97.5956659]"
Dillon Stores,"[38.3834583, -97.66574729999999]"
Dillon Stores,"[38.0680464, -97.9323033]"
Dillon Stores,"[38.0570587, -97.9162204]"
Dillon Stores,"[38.0857805, -97.9206296]"
Dillon Stores,"[38.3870476, -98.7653914]"
Dillon Stores,"[38.3605038, -98.7938418]"
Dillon Stores,"[38.3870476, -98.7653914]"
Dillon Stores,"[38.1782005, -99.10057189999999]"
Dillon Stores,"[38.0028562, -98.7608092]"
Dillon Stores,"[38.211727, -98.206643]"
Dillon Stores,"[38.8754912, -99.3168876]"
Dillon Stores,"[39.3739038, -101.0534981]"
Dillon Stores,"[37.7648241, -100.0320288]"
Dillon Stores,"[37.9762011, -100.8846177]"
Dillon Stores,"[37.9758397, -100.8571038]"
Dillon Stores,"[37.0693277, -94.4998435]"
Dillon Stores,"[37.2091482, -93.2742415]"
Dillon Stores,"[37.2421042, -93.3151281]"
Dillon Stores,"[37.1817142, -93.2380939]"
Dillon Stores,"[37.1610441, -93.3143788]"
Dominick's Finer Foods,"[38.7677141, -121.1565744]"
Dominick's Finer Foods,"[42.0103302, -87.94096189999999]"
Dominick's Finer Foods,"[42.2083028, -88.2414976]"
Dominick's Finer Foods,"[42.2291173, -88.30221209999999]"
Dominick's Finer Foods,"[42.3699293, -88.1732576]"
Dominick's Finer Foods,"[42.1953485, -88.21005249999999]"
Dominick's Finer Foods,"[42.0602621, -87.8236003]"
Dominick's Finer Foods,"[42.3856474, -87.9661634]"
Dominick's Finer Foods,"[42.1103041, -88.03424000000001]"
Dominick's Finer Foods,"[42.2785489, -87.87596339999999]"
Dominick's Finer Foods,"[42.1921433, -88.1104708]"
Dominick's Finer Foods,"[42.0455992, -87.9421347]"
Dominick's Finer Foods,"[42.088541, -88.06079]"
Dominick's Finer Foods,"[42.1411336, -87.96035789999999]"
Dominick's Finer Foods,"[42.1549244, -87.98362759999999]"
Dominick's Finer Foods,"[41.9324156, -87.93773739999999]"
Dominick's Finer Foods,"[42.125418, -88.332082]"
Dominick's Finer Foods,"[41.8939983, -87.9604952]"
Dominick's Finer Foods,"[41.866757, -88.3431348]"
Dominick's Finer Foods,"[42.1764562, -88.3327272]"
Dominick's Finer Foods,"[42.0451202, -88.1430159]"
Dominick's Finer Foods,"[41.9796352, -88.0806296]"
Dominick's Finer Foods,"[42.0386169, -88.04782759999999]"
Dominick's Finer Foods,"[41.9141945, -88.3086867]"
Dominick's Finer Foods,"[41.9715132, -88.34259449999999]"
Dominick's Finer Foods,"[41.8599672, -87.972107]"
Dominick's Finer Foods,"[41.8903067, -88.1064904]"
Dominick's Finer Foods,"[41.91783, -88.10112439999999]"
Dominick's Finer Foods,"[42.0249298, -88.0800418]"
Dominick's Finer Foods,"[42.0678534, -87.7022461]"
Dominick's Finer Foods,"[41.8879251, -87.7826358]"
Dominick's Finer Foods,"[41.9084242, -87.8128299]"
Dominick's Finer Foods,"[41.5370126, -88.1969579]"
Dominick's Finer Foods,"[41.6241257, -87.5727979]"
Dominick's Finer Foods,"[41.5269638, -87.84745509999999]"
Dominick's Finer Foods,"[41.5642022, -88.15880489999999]"
Dominick's Finer Foods,"[41.5211578, -88.1345623]"
Dominick's Finer Foods,"[41.5058009, -87.71809809999999]"
Dominick's Finer Foods,"[41.7338246, -87.7434269]"
Dominick's Finer Foods,"[41.7954446, -87.75932650000001]"
Dominick's Finer Foods,"[41.6176022, -87.8542057]"
Dominick's Finer Foods,"[41.6595498, -87.7782721]"
Dominick's Finer Foods,"[41.7579708, -88.24107839999999]"
Dominick's Finer Foods,"[41.7551283, -88.0095533]"
Dominick's Finer Foods,"[41.7717934, -88.0410083]"
Dominick's Finer Foods,"[41.8035096, -87.8227159]"
Dominick's Finer Foods,"[41.5269638, -87.84745509999999]"
Dominick's Finer Foods,"[41.842611, -87.8766627]"
Dominick's Finer Foods,"[41.7729723, -87.9494304]"
Dominick's Finer Foods,"[41.6968588, -88.3154055]"
Dominick's Finer Foods,"[41.8001537, -87.8958933]"
Dominick's Finer Foods,"[41.7086194, -88.203874]"
Dominick's Finer Foods,"[41.8639944, -87.6397681]"
Dominick's Finer Foods,"[41.8365505, -87.6637921]"
Dominick's Finer Foods,"[41.9051134, -87.6394586]"
Dominick's Finer Foods,"[41.92733440000001, -87.6746008]"
Dominick's Finer Foods,"[41.899409, -87.671719]"
Dominick's Finer Foods,"[41.8954828, -87.6783]"
Dominick's Finer Foods,"[41.9725279, -87.6855197]"
Dominick's Finer Foods,"[41.9768045, -87.6922599]"
Dominick's Finer Foods,"[42.0018142, -87.6599567]"
Dominick's Finer Foods,"[41.7954446, -87.75932650000001]"
Dominick's Finer Foods,"[41.963926, -87.652602]"
Dominick's Finer Foods,"[42.0023839, -87.6797358]"
Dominick's Finer Foods,"[41.7652822, -87.5765589]"
Dominick's Finer Foods,"[41.8821688, -87.6469767]"
Dominick's Finer Foods,"[42.0049608, -87.71210459999999]"
Dominick's Finer Foods,"[42.0423512, -87.8422362]"
Donelans Supermarket,"[42.614106, -71.57860099999999]"
Donelans Supermarket,"[42.5372893, -71.5128022]"
Donelans Supermarket,"[42.54317899999999, -71.46702499999999]"
Donelans Supermarket,"[42.6654036, -71.5839763]"
Donelans Supermarket,"[42.4940535, -71.4175984]"
Donelans Supermarket,"[42.4144246, -71.32567879999999]"
Donelans Supermarket,"[42.31716460000001, -71.3623575]"
Dot Foods,"[37.5987784, -120.9856604]"
Dot Foods,"[42.5271446, -113.7924765]"
Dot Foods,"[41.4844956, -88.1789702]"
Dot Foods,"[41.6728081, -87.9492813]"
Dot Foods,"[41.7023947, -88.0181168]"
Dot Foods,"[39.9854437, -90.764611]"
Dot Foods,"[39.974946, -90.75599539999999]"
Dot Foods,"[39.8504859, -85.150802]"
Dot Foods,"[38.6661733, -90.57681649999999]"
Dot Foods,"[43.1148219, -76.200351]"
Dot Foods,"[34.1382057, -97.1357694]"
Dover Super Market,"[35.3584527, -93.1225211]"
Dover Super Market,"[35.4854116, -93.13201190000001]"
Dover Super Market,"[39.3498471, -74.4578322]"
Down Home Foods,"[46.4473907, -95.1306072]"
Down Home Foods,"[46.4474294, -95.1304792]"
Down Home Foods,"[41.2839804, -82.8846329]"
Down Home Foods,"[41.2838932, -82.8416317]"
Down to Earth Natural Foods,"[21.3781612, -157.9090483]"
Down to Earth Natural Foods,"[21.3838307, -157.9447847]"
Down to Earth Natural Foods,"[21.3905667, -157.7411536]"
Down to Earth Natural Foods,"[21.3891473, -157.7391726]"
Down to Earth Natural Foods,"[20.8537014, -156.310966]"
Down to Earth Natural Foods,"[21.3842079, -157.9439455]"
Down to Earth Natural Foods,"[21.385219, -157.9417438]"
Down to Earth Natural Foods,"[21.2921746, -157.823213]"
Down to Earth Natural Foods,"[41.6359714, -70.94545959999999]"
Down to Earth Natural Foods,"[42.9377487, -74.1903348]"
Down to Earth Natural Foods,"[42.09948070000001, -76.0450383]"
Down to Earth Natural Foods,"[40.3915029, -82.4875857]"
Down to Earth Natural Foods,"[29.6499572, -95.588027]"
Down to Earth Natural Foods,"[41.1647399, -112.0255136]"
Draegers Supermarket,"[37.3763528, -122.11685]"
Draegers Supermarket,"[37.448811, -122.1852522]"
Draegers Supermarket,"[37.6477383, -122.3948697]"
Draegers Supermarket,"[37.5642876, -122.3214694]"
Dubois Super Foods,"[43.5362379, -109.6406603]"
Dubois Super Foods,"[43.5362379, -109.6406603]"
E W James & Sons Supermarket,"[37.7347376, -84.30820829999999]"
E W James & Sons Supermarket,"[36.5669315, -89.17910950000001]"
E W James & Sons Supermarket,"[36.5567686, -89.21809619999999]"
E W James & Sons Supermarket,"[36.1570227, -88.78989539999999]"
E W James & Sons Supermarket,"[36.3477845, -88.8783385]"
E W James & Sons Supermarket,"[36.30189920000001, -88.34404529999999]"
E W James & Sons Supermarket,"[36.4257517, -89.0408546]"
E W James & Sons Supermarket,"[36.4130154, -89.05047719999999]"
E W James & Sons Supermarket,"[36.059384, -88.107975]"
E W James & Sons Supermarket,"[36.0027506, -88.4194098]"
E W James & Sons Supermarket,"[35.9105506, -88.7517534]"
Eagle Supermarket Corp.,"[39.9949051, -82.9795987]"
Eagle Supermarket Corp.,"[41.4372956, -81.6482288]"
Earthlight Natural Foods,"[41.0038585, -75.276566]"
Earthlight Natural Foods,"[40.92412, -75.3936222]"
Earthlight Natural Foods,"[40.9158137, -75.4393441]"
Earthlight Natural Foods,"[40.9833669, -75.19596609999999]"
Earthlight Natural Foods,"[41.0397673, -75.3058277]"
Eastern Foods,"[33.9903311, -118.1631695]"
Eastern Foods,"[37.6549462, -122.1418926]"
Eastern Foods,"[39.7706513, -104.8481069]"
Eastern Foods,"[30.4724013, -81.6561598]"
Eastern Foods,"[33.6133075, -84.5130861]"
Eastern Foods,"[44.8349494, -93.1127384]"
Eastern Foods,"[38.7765623, -90.46296559999999]"
Eastern Foods,"[35.1910401, -80.8935722]"
Eastern Foods,"[40.8681083, -74.3146628]"
Eastern Foods,"[41.5855035, -83.6760094]"
Eastern Foods,"[39.3085623, -84.4702111]"
Eastern Foods,"[36.135524, -86.729401]"
Eastern Foods,"[29.8077112, -95.47193569999999]"
Eastern Foods,"[47.4005909, -122.2455133]"
Eats Natural Foods,"[37.2223946, -80.5692117]"
Eats Natural Foods,"[37.2416673, -80.4179166]"
Eats Natural Foods,"[37.2159547, -80.3995978]"
Eats Natural Foods,"[37.2220517, -80.56920079999999]"
Eats Natural Foods,"[37.2212402, -80.5701988]"
Eats Natural Foods,"[37.1238748, -80.4988103]"
Econo Foods,"[42.0077245, -92.9152548]"
Econo Foods,"[41.0084599, -92.4141554]"
Econo Foods,"[41.4085259, -91.06430809999999]"
Econo Foods,"[40.9630681, -90.3855689]"
Econo Foods,"[40.9469409, -90.35527239999999]"
Econo Foods,"[42.62401029999999, -71.2883386]"
Econo Foods,"[44.6410344, -93.1473192]"
Econo Foods,"[44.56431389999999, -92.5374216]"
Econo Foods,"[44.564313, -92.537425]"
Econo Foods,"[44.5660677, -92.586608]"
Econo Foods,"[44.8924371, -94.36640799999999]"
Econo Foods,"[44.0470864, -91.66877679999999]"
Econo Foods,"[44.5441852, -93.5854967]"
Econo Foods,"[46.2670217, -96.6161039]"
Econo Foods,"[46.2619191, -96.6169335]"
Econo Foods,"[43.71729939999999, -98.0262681]"
Econo Foods,"[45.4735695, -98.484282]"
Econo Foods,"[45.4577318, -98.45254349999999]"
Econo Foods,"[45.1186156, -92.53870500000001]"
Econo Foods,"[44.8513412, -87.3607237]"
Econo Foods,"[45.3990683, -91.8494369]"
Econo Foods,"[44.6113157, -88.7648814]"
El Ahorro,"[25.8386969, -80.28226269999999]"
El Ahorro,"[32.9551666, -96.88830109999999]"
El Ahorro,"[29.7668823, -95.245716]"
El Ahorro,"[29.822549, -95.5235106]"
El Ahorro,"[29.6918367, -95.2982438]"
El Ahorro,"[29.8792226, -95.35511439999999]"
Everyday,"[30.6417946, -96.3557845]"
Everyday,"[30.6960834, -96.3818483]"
Everyday,"[30.5980724, -96.3027135]"
Everyday,"[30.3468434, -96.52921620000001]"
Excel Supermarket,"[31.4279433, -87.3413731]"
Excel Supermarket,"[31.5037775, -87.30410060000001]"
Extra Supermarket,"[25.7601965, -80.4054393]"
Extra Supermarket,"[40.8752735, -74.1222526]"
Extra Supermarket,"[40.7604623, -74.2233743]"
Extra Supermarket,"[40.731883, -74.2442767]"
Extra Supermarket,"[40.7850662, -74.0166543]"
Extra Supermarket,"[40.72464919999999, -74.1949115]"
Extra Supermarket,"[40.7124957, -74.2183338]"
Extra Supermarket,"[40.7105433, -74.0769182]"
Extra Supermarket,"[40.492168, -74.4520589]"
Extra Supermarket,"[40.8517432, -73.9324481]"
Extra Supermarket,"[42.1949227, -73.74874319999999]"
Extra Supermarket,"[42.222444, -73.7349624]"
Extra Supermarket,"[41.525009, -74.200442]"
F'real Foods,"[37.8845988, -122.1922223]"
F'real Foods,"[37.8845641, -122.192041]"
Fairplay Finer Foods,"[41.6218905, -87.5874369]"
Fairplay Finer Foods,"[41.5989389, -87.6929703]"
Fairplay Finer Foods,"[41.718256, -87.8336759]"
Fairplay Finer Foods,"[41.6909252, -87.7854794]"
Fairplay Finer Foods,"[41.85149759999999, -87.68699079999999]"
Fairplay Finer Foods,"[41.6915012, -87.6802257]"
Fairway Finer Foods,"[41.6344699, -87.61686379999999]"
Fairway Finer Foods Inc.,"[41.5914614, -88.039289]"
Fairway Food Market,"[40.7123867, -73.46143359999999]"
Fairway Foods,"[31.6120634, -82.7351778]"
Fairway Foods,"[31.6120634, -82.7351778]"
Fairway Foods,"[41.4811626, -87.6345754]"
Fairway Foods,"[41.49581999999999, -87.623739]"
Fairway Foods,"[42.4157033, -83.1793869]"
Fairway Foods Inc.,"[33.7435501, -116.7141914]"
Fairway Wholesale,"[40.8197373, -73.9593562]"
Fairway Wholesale,"[40.820507, -73.9588052]"
Fairway Wholesale,"[40.8193232, -73.95974199999999]"
Fairway Wholesale,"[40.819311, -73.9597465]"
Fairway Wholesale,"[40.8185834, -73.96045819999999]"
Fairway Wholesale,"[40.7791811, -73.4690906]"
Family Fare,"[42.5190936, -84.6532943]"
Family Fare,"[42.84231279999999, -85.6799248]"
Family Fare,"[42.8269701, -85.6841974]"
Family Fare,"[42.814293, -85.7197048]"
Family Fare,"[43.22129820000001, -85.5668384]"
Family Fare,"[42.9148691, -85.3242501]"
Family Fare,"[42.814293, -85.7197048]"
Family Fare,"[42.974684, -85.884267]"
Family Fare,"[42.9740109, -85.9363856]"
Family Fare,"[42.7563508, -86.1142017]"
Family Fare,"[42.829018, -86.135623]"
Family Fare,"[42.8290936, -86.13688239999999]"
Family Fare,"[42.8869882, -85.850303]"
Family Fare,"[42.8648246, -85.8701783]"
Family Fare,"[42.8281489, -86.0171464]"
Family Fare,"[42.9725523, -85.73596669999999]"
Family Fare,"[42.9855524, -85.6387499]"
Family Fare,"[42.9115993, -85.7036486]"
Family Fare,"[42.8857904, -85.6079884]"
Family Fare,"[43.0576798, -85.58130880000002]"
Family Fare,"[43.03058499999999, -85.69524679999999]"
Family Foods,"[32.4246887, -85.6879072]"
Family Foods,"[33.9970711, -118.4304428]"
Family Foods,"[33.89584620000001, -118.2751824]"
Family Foods,"[33.9305614, -118.3550978]"
Family Foods,"[34.2994921, -118.4382404]"
Family Foods,"[34.270401, -118.4642524]"
Family Foods,"[32.7297494, -116.9714818]"
Family Foods,"[39.067955, -108.567589]"
Family Foods,"[38.936797, -77.02363390000001]"
Family Foods,"[30.5549309, -87.25604159999999]"
Family Foods,"[28.517178, -81.4265985]"
Family Foods,"[28.5303738, -81.3987911]"
Family Foods,"[28.5978477, -81.4504295]"
Family Foods,"[28.181749, -81.820471]"
Family Foods,"[42.36103070000001, -92.7824158]"
Family Foods,"[41.771694, -91.12743189999999]"
Family Foods,"[41.7701218, -91.13023969999999]"
Family Foods,"[41.83253, -88.199789]"
Family Foods,"[41.8497586, -87.709853]"
Family Foods,"[39.8114655, -86.02719479999999]"
Family Foods,"[39.82012599999999, -85.987892]"
Family Foods,"[37.8664833, -82.5387633]"
Family Foods,"[37.81477599999999, -82.80868819999999]"
Family Foods,"[37.5650851, -82.1446807]"
Family Foods,"[41.5525664, -70.6126041]"
